shipment_id,order_id,carrier,shipping_cost,ship_date,delivery_date
5187,30098,FedEx,13,2023-05-26,2023-05-31
5188,26541,DHL,46,2023-04-22,2023-04-30
5189,38359,FedEx,27,2023-03-12,2023-03-21
5190,45157,FedEx,43,2023-11-27,2023-11-29
5191,39252,BlueDart,27,2023-11-01,2023-11-05
5192,701,DHL,17,2023-02-03,2023-02-11
5193,1729,DHL,48,2023-10-23,2023-11-02
5194,19668,DHL,13,2023-07-29,2023-08-03
5195,8930,FedEx,14,2023-12-06,2023-12-11
5196,13440,UPS,36,2023-09-21,2023-09-29
5197,32640,DHL,41,2023-12-04,2023-12-12
5198,7052,UPS,50,2023-10-30,2023-11-09
5199,29617,UPS,12,2023-11-21,2023-11-30
5200,43516,BlueDart,33,2023-06-09,2023-06-18
5201,27292,DHL,27,2023-10-17,2023-10-23
5202,49057,BlueDart,30,2023-04-15,2023-04-20
5203,11467,DHL,44,2023-06-19,2023-06-26
5204,21165,DHL,31,2023-10-02,2023-10-08
5205,720,DHL,42,2023-04-29,2023-05-09
5206,41412,UPS,44,2023-10-24,2023-10-28
5207,46813,DHL,42,2023-05-16,2023-05-24
5208,43835,UPS,48,2023-02-20,2023-03-01
5209,46579,BlueDart,23,2023-02-11,2023-02-16
5210,21548,UPS,20,2023-07-23,2023-07-28
5211,16292,FedEx,30,2023-06-10,2023-06-14
5212,278,UPS,6,2023-09-06,2023-09-09
5213,35948,BlueDart,49,2023-06-28,2023-07-06
5214,36970,FedEx,41,2023-01-13,2023-01-23
5215,41716,BlueDart,36,2023-12-11,2023-12-18
5216,23289,FedEx,30,2023-09-05,2023-09-14
5217,35456,FedEx,18,2023-02-01,2023-02-08
5218,7278,DHL,23,2023-06-22,2023-06-27
5219,37469,UPS,32,2023-02-26,2023-03-05
5220,24508,DHL,45,2023-07-26,2023-08-04
5221,31336,FedEx,33,2023-03-31,2023-04-06
5222,4254,BlueDart,21,2023-07-08,2023-07-16
5223,30347,BlueDart,39,2023-01-04,2023-01-11
5224,41514,DHL,36,2023-06-05,2023-06-09
5225,1928,FedEx,18,2023-01-01,2023-01-07
5226,41546,BlueDart,32,2023-05-08,2023-05-12
5227,45609,FedEx,19,2023-06-02,2023-06-08
5228,5507,BlueDart,47,2023-12-19,2023-12-25
5229,18690,FedEx,33,2023-10-05,2023-10-10
5230,40638,FedEx,33,2023-02-10,2023-02-16
5231,19933,DHL,33,2023-01-25,2023-01-30
5232,4024,DHL,29,2023-10-28,2023-11-06
5233,19065,BlueDart,6,2023-05-12,2023-05-14
5234,10678,DHL,12,2023-01-15,2023-01-17
5235,25706,FedEx,28,2023-05-15,2023-05-17
5236,25051,DHL,29,2023-01-23,2023-02-01
5237,11653,BlueDart,41,2023-03-02,2023-03-09
5238,9799,DHL,18,2023-12-07,2023-12-12
5239,48479,DHL,39,2023-06-21,2023-06-24
5240,9870,UPS,29,2023-07-23,2023-07-30
5241,11033,UPS,7,2023-07-18,2023-07-24
5242,25406,BlueDart,47,2023-01-28,2023-02-01
5243,43797,UPS,14,2023-06-24,2023-07-04
5244,8516,DHL,13,2023-06-21,2023-07-01
5245,1950,UPS,29,2023-12-18,2023-12-23
5246,44026,UPS,41,2023-02-05,2023-02-14
5247,46055,BlueDart,26,2023-07-26,2023-08-03
5248,27102,FedEx,5,2023-08-23,2023-08-25
5249,5570,DHL,32,2023-04-28,2023-05-03
5250,2514,UPS,9,2023-12-18,2023-12-20
5251,32833,BlueDart,37,2023-03-07,2023-03-10
5252,45341,BlueDart,27,2023-12-17,2023-12-23
5253,29960,BlueDart,41,2023-04-28,2023-05-08
5254,10926,FedEx,50,2023-07-13,2023-07-20
5255,3754,DHL,30,2023-11-24,2023-11-28
5256,17558,DHL,22,2023-05-08,2023-05-11
5257,5062,FedEx,37,2023-04-13,2023-04-19
5258,10761,FedEx,22,2023-11-23,2023-11-28
5259,48241,DHL,6,2023-02-28,2023-03-04
5260,26409,BlueDart,37,2023-08-26,2023-09-01
5261,19850,UPS,49,2023-03-16,2023-03-23
5262,29900,UPS,8,2023-08-31,2023-09-02
5263,38373,DHL,37,2023-05-21,2023-05-28
5264,13032,DHL,33,2023-10-03,2023-10-08
5265,37762,BlueDart,11,2023-11-14,2023-11-20
5266,23664,UPS,25,2023-07-09,2023-07-17
5267,49270,DHL,10,2023-03-12,2023-03-15
5268,928,FedEx,23,2023-07-23,2023-07-31
5269,28780,FedEx,34,2023-03-11,2023-03-21
5270,91,UPS,28,2023-06-26,2023-07-03
5271,31987,DHL,22,2023-04-03,2023-04-06
5272,47615,DHL,35,2023-03-20,2023-03-28
5273,32805,UPS,47,2023-03-14,2023-03-19
5274,9442,FedEx,30,2023-05-08,2023-05-11
5275,17919,DHL,24,2023-03-18,2023-03-25
5276,7944,UPS,20,2023-09-24,2023-09-28
5277,45646,FedEx,17,2023-05-19,2023-05-24
5278,49760,BlueDart,39,2023-02-24,2023-02-28
5279,7617,DHL,35,2023-01-26,2023-01-29
5280,7741,DHL,41,2023-05-15,2023-05-17
5281,14551,DHL,9,2023-06-14,2023-06-18
5282,33470,UPS,9,2023-10-05,2023-10-13
5283,25539,UPS,14,2023-07-14,2023-07-17
5284,16806,DHL,12,2023-10-25,2023-11-03
5285,43797,FedEx,40,2023-09-05,2023-09-10
5286,47941,UPS,20,2023-04-15,2023-04-24
5287,21701,DHL,7,2023-01-11,2023-01-17
5288,7151,BlueDart,50,2023-10-24,2023-10-31
5289,30178,FedEx,21,2023-08-09,2023-08-19
5290,8129,FedEx,9,2023-08-01,2023-08-04
5291,31744,UPS,37,2023-06-26,2023-07-06
5292,47149,UPS,48,2023-05-17,2023-05-21
5293,45026,DHL,30,2023-10-14,2023-10-22
5294,38060,UPS,30,2023-08-07,2023-08-11
5295,38138,FedEx,15,2023-05-08,2023-05-15
5296,27608,DHL,31,2023-04-11,2023-04-15
5297,17491,DHL,40,2023-06-01,2023-06-03
5298,19026,UPS,7,2023-05-30,2023-06-09
5299,15407,UPS,37,2023-07-31,2023-08-05
5300,8488,BlueDart,35,2023-04-21,2023-04-23
5301,26837,UPS,7,2023-04-10,2023-04-13
5302,42192,DHL,47,2023-12-24,2024-01-03
5303,9864,FedEx,39,2023-05-12,2023-05-20
5304,31838,UPS,25,2023-11-26,2023-12-02
5305,19315,FedEx,41,2023-03-01,2023-03-06
5306,47103,FedEx,33,2023-02-02,2023-02-06
5307,43301,DHL,25,2023-07-04,2023-07-07
5308,18103,UPS,44,2023-10-29,2023-11-01
5309,7140,UPS,36,2023-02-13,2023-02-15
5310,42235,DHL,45,2023-11-30,2023-12-05
5311,20566,DHL,47,2023-02-04,2023-02-11
5312,4594,FedEx,45,2023-10-29,2023-10-31
5313,48244,DHL,50,2023-05-10,2023-05-19
5314,14877,FedEx,25,2023-05-20,2023-05-28
5315,45881,FedEx,9,2023-12-09,2023-12-12
5316,24575,FedEx,30,2023-04-05,2023-04-08
5317,48428,BlueDart,32,2023-06-16,2023-06-25
5318,2384,DHL,14,2023-03-12,2023-03-17
5319,17240,UPS,26,2023-05-26,2023-06-05
5320,25971,UPS,6,2023-04-27,2023-05-07
5321,22551,BlueDart,24,2023-11-18,2023-11-23
5322,16779,DHL,49,2023-03-09,2023-03-18
5323,4460,FedEx,31,2023-06-06,2023-06-13
5324,25838,FedEx,39,2023-07-20,2023-07-29
5325,9689,DHL,5,2023-09-18,2023-09-24
5326,39698,FedEx,18,2023-11-21,2023-11-29
5327,5888,FedEx,23,2023-03-17,2023-03-27
5328,45079,FedEx,49,2023-03-09,2023-03-13
5329,26808,UPS,18,2023-08-08,2023-08-12
5330,30103,DHL,39,2023-09-03,2023-09-06
5331,34647,BlueDart,29,2023-09-29,2023-10-01
5332,28080,BlueDart,41,2023-07-24,2023-07-27
5333,45884,BlueDart,21,2023-10-09,2023-10-16
5334,15518,BlueDart,30,2023-02-07,2023-02-17
5335,9919,DHL,8,2023-04-05,2023-04-13
5336,21842,DHL,24,2023-05-31,2023-06-10
5337,33216,BlueDart,21,2023-10-10,2023-10-15
5338,24081,BlueDart,16,2023-07-01,2023-07-03
5339,18079,BlueDart,29,2023-12-25,2023-12-27
5340,43900,FedEx,17,2024-01-01,2024-01-10
5341,26720,UPS,14,2023-10-20,2023-10-28
5342,20814,DHL,21,2023-10-05,2023-10-11
5343,33292,UPS,39,2023-02-17,2023-02-21
5344,38393,UPS,18,2023-01-13,2023-01-18
5345,4544,UPS,22,2023-11-04,2023-11-09
5346,1799,FedEx,43,2023-11-27,2023-12-04
5347,9158,DHL,41,2023-06-23,2023-07-03
5348,27128,BlueDart,21,2023-11-02,2023-11-09
5349,9470,FedEx,6,2023-02-08,2023-02-17
5350,22703,DHL,25,2023-03-29,2023-04-02
5351,40404,BlueDart,18,2023-04-17,2023-04-23
5352,7074,BlueDart,43,2023-04-01,2023-04-05
5353,17050,FedEx,30,2023-02-28,2023-03-10
5354,43943,DHL,6,2023-08-24,2023-08-28
5355,8755,UPS,19,2023-03-22,2023-04-01
5356,46897,DHL,23,2023-05-28,2023-06-07
5357,26470,UPS,33,2023-12-08,2023-12-14
5358,28312,FedEx,23,2023-07-02,2023-07-12
5359,37770,DHL,28,2023-02-16,2023-02-23
5360,27147,FedEx,18,2023-03-23,2023-03-27
5361,16843,BlueDart,46,2023-06-30,2023-07-06
5362,40577,DHL,32,2023-08-27,2023-09-03
5363,13743,DHL,44,2023-12-21,2023-12-23
5364,48647,UPS,36,2023-08-07,2023-08-16
5365,11151,UPS,18,2023-07-23,2023-07-30
5366,31140,DHL,41,2023-12-17,2023-12-25
5367,29128,BlueDart,23,2023-02-10,2023-02-13
5368,33466,DHL,11,2023-10-31,2023-11-08
5369,42511,DHL,18,2023-11-01,2023-11-09
5370,30544,UPS,12,2023-01-25,2023-02-03
5371,29082,DHL,31,2023-03-13,2023-03-19
5372,33172,DHL,40,2023-06-09,2023-06-11
5373,30134,UPS,9,2023-05-20,2023-05-26
5374,8142,DHL,23,2023-05-30,2023-06-05
5375,16667,UPS,37,2023-04-13,2023-04-22
5376,17759,DHL,29,2023-04-14,2023-04-21
5377,36882,UPS,13,2023-12-06,2023-12-15
5378,42984,UPS,34,2023-09-22,2023-10-01
5379,7471,DHL,37,2023-01-26,2023-02-02
5380,28526,BlueDart,44,2023-06-19,2023-06-29
5381,44025,FedEx,36,2023-10-10,2023-10-16
5382,1278,UPS,30,2023-02-14,2023-02-16
5383,18832,UPS,31,2023-09-16,2023-09-26
5384,37980,DHL,12,2023-12-31,2024-01-04
5385,38221,UPS,39,2023-09-06,2023-09-11
5386,37652,FedEx,8,2023-06-28,2023-07-04
5387,6590,DHL,7,2023-12-31,2024-01-02
5388,31649,FedEx,45,2023-03-22,2023-03-24
5389,49405,FedEx,31,2023-05-23,2023-05-31
5390,47882,UPS,33,2023-10-22,2023-11-01
5391,23486,UPS,5,2023-03-12,2023-03-14
5392,31015,UPS,14,2023-07-21,2023-07-29
5393,42413,BlueDart,28,2023-12-22,2023-12-26
5394,24316,FedEx,42,2023-07-26,2023-07-29
5395,13573,BlueDart,28,2023-01-21,2023-01-27
5396,18150,DHL,33,2023-01-19,2023-01-23
5397,3624,BlueDart,38,2023-07-28,2023-08-06
5398,42605,DHL,23,2023-09-21,2023-09-24
5399,5081,UPS,10,2023-04-24,2023-05-02
5400,13447,DHL,26,2023-02-24,2023-03-06
5401,10211,UPS,16,2023-07-19,2023-07-29
5402,39075,DHL,36,2023-06-16,2023-06-18
5403,38776,BlueDart,29,2023-05-07,2023-05-13
5404,37688,DHL,5,2023-06-08,2023-06-17
5405,10750,DHL,38,2023-10-10,2023-10-13
5406,23714,DHL,39,2023-09-24,2023-10-01
5407,43765,DHL,13,2023-02-01,2023-02-11
5408,3493,BlueDart,33,2023-03-13,2023-03-16
5409,40660,BlueDart,39,2024-01-01,2024-01-09
5410,26808,UPS,6,2023-04-29,2023-05-02
5411,48397,FedEx,49,2023-03-06,2023-03-10
5412,4573,FedEx,22,2023-09-09,2023-09-17
5413,25209,BlueDart,39,2023-08-07,2023-08-15
5414,26610,DHL,21,2023-03-20,2023-03-29
5415,21992,DHL,41,2023-07-19,2023-07-23
5416,6794,FedEx,7,2023-04-26,2023-05-02
5417,36249,BlueDart,44,2023-08-17,2023-08-24
5418,3579,BlueDart,16,2023-06-24,2023-06-28
5419,48667,UPS,36,2023-08-12,2023-08-14
5420,1265,FedEx,18,2023-03-17,2023-03-26
5421,47670,BlueDart,32,2023-02-24,2023-03-03
5422,24403,BlueDart,33,2023-11-01,2023-11-08
5423,21,DHL,49,2023-03-02,2023-03-06
5424,29397,DHL,35,2023-11-06,2023-11-08
5425,15819,BlueDart,41,2023-12-16,2023-12-25
5426,42327,DHL,43,2023-02-06,2023-02-15
5427,41819,BlueDart,43,2023-11-25,2023-11-27
5428,34505,DHL,19,2023-01-04,2023-01-09
5429,18630,UPS,42,2023-03-05,2023-03-10
5430,42086,UPS,12,2023-04-08,2023-04-12
5431,42086,BlueDart,15,2023-11-03,2023-11-13
5432,26937,BlueDart,18,2023-06-14,2023-06-16
5433,174,BlueDart,35,2023-03-29,2023-04-07
5434,41107,DHL,32,2023-07-20,2023-07-27
5435,36537,DHL,33,2023-07-08,2023-07-12
5436,7126,UPS,15,2023-06-11,2023-06-16
5437,2554,UPS,26,2023-05-19,2023-05-29
5438,23263,UPS,41,2023-09-28,2023-10-05
5439,23272,UPS,40,2023-11-23,2023-12-03
5440,49316,BlueDart,25,2023-03-02,2023-03-12
5441,34582,UPS,13,2023-02-14,2023-02-18
5442,4463,DHL,29,2023-04-02,2023-04-09
5443,34046,BlueDart,11,2023-01-23,2023-01-27
5444,14744,DHL,36,2023-12-14,2023-12-18
5445,2598,FedEx,41,2023-04-10,2023-04-13
5446,43732,FedEx,20,2023-10-30,2023-11-02
5447,28022,FedEx,24,2023-03-01,2023-03-06
5448,46057,BlueDart,15,2023-09-05,2023-09-15
5449,49638,DHL,19,2023-01-16,2023-01-23
5450,38097,FedEx,30,2023-03-28,2023-04-06
5451,5534,BlueDart,38,2023-09-17,2023-09-20
5452,5561,FedEx,33,2023-07-06,2023-07-16
5453,20217,UPS,27,2023-09-14,2023-09-21
5454,34620,BlueDart,46,2023-08-05,2023-08-13
5455,47054,UPS,35,2023-10-20,2023-10-24
5456,20024,UPS,32,2023-04-17,2023-04-21
5457,47414,BlueDart,23,2023-05-12,2023-05-14
5458,4864,UPS,8,2023-02-04,2023-02-07
5459,9476,BlueDart,25,2023-07-09,2023-07-11
5460,35380,DHL,31,2023-03-19,2023-03-22
5461,6037,UPS,37,2023-08-27,2023-09-03
5462,17897,FedEx,30,2023-02-10,2023-02-15
5463,5298,DHL,19,2023-04-09,2023-04-13
5464,43482,DHL,7,2023-11-25,2023-11-27
5465,11493,UPS,48,2023-10-17,2023-10-27
5466,16395,DHL,35,2023-04-28,2023-05-04
5467,6098,DHL,8,2023-06-16,2023-06-25
5468,17806,DHL,31,2023-10-12,2023-10-21
5469,31734,UPS,28,2023-07-26,2023-07-30
5470,43882,UPS,44,2023-06-30,2023-07-03
5471,344,BlueDart,41,2023-04-22,2023-04-30
5472,44076,UPS,16,2023-09-12,2023-09-18
5473,26523,BlueDart,18,2023-04-15,2023-04-23
5474,15426,BlueDart,30,2023-05-12,2023-05-18
5475,4963,BlueDart,44,2023-09-10,2023-09-13
5476,34844,FedEx,39,2023-12-27,2024-01-03
5477,13613,DHL,21,2023-12-13,2023-12-18
5478,47105,DHL,15,2023-09-04,2023-09-12
5479,36205,DHL,43,2023-10-05,2023-10-10
5480,2492,UPS,10,2023-07-26,2023-07-30
5481,7855,FedEx,39,2023-05-10,2023-05-12
5482,41111,FedEx,29,2023-12-27,2024-01-02
5483,8154,DHL,50,2023-04-26,2023-05-04
5484,24176,UPS,22,2023-04-08,2023-04-14
5485,10495,BlueDart,34,2023-12-12,2023-12-22
5486,9822,DHL,17,2023-05-04,2023-05-08
5487,47931,BlueDart,35,2023-12-31,2024-01-02
5488,16407,BlueDart,18,2023-08-09,2023-08-13
5489,22410,DHL,49,2023-10-21,2023-10-30
5490,3272,UPS,6,2023-02-09,2023-02-18
5491,46375,FedEx,25,2023-04-20,2023-04-24
5492,11839,UPS,5,2023-08-15,2023-08-24
5493,47527,UPS,22,2023-09-15,2023-09-20
5494,45409,UPS,19,2023-06-28,2023-07-01
5495,48919,BlueDart,46,2023-03-26,2023-03-31
5496,34588,DHL,16,2023-09-17,2023-09-26
5497,49044,BlueDart,32,2023-12-03,2023-12-05
5498,33007,UPS,11,2023-10-18,2023-10-26
5499,28694,DHL,45,2023-01-12,2023-01-15
5500,13380,UPS,46,2023-10-13,2023-10-18
5501,9538,BlueDart,33,2023-08-09,2023-08-19
5502,40826,FedEx,37,2023-07-19,2023-07-22
5503,14965,DHL,16,2023-05-30,2023-06-04
5504,41896,FedEx,10,2023-03-24,2023-04-01
5505,14942,UPS,44,2023-12-17,2023-12-20
5506,40194,FedEx,15,2023-09-23,2023-09-28
5507,3035,DHL,7,2023-05-10,2023-05-16
5508,264,BlueDart,12,2023-07-09,2023-07-17
5509,27110,UPS,33,2023-11-03,2023-11-12
5510,35632,BlueDart,23,2023-06-29,2023-07-05
5511,41272,UPS,29,2023-07-07,2023-07-15
5512,30567,BlueDart,39,2023-07-12,2023-07-16
5513,2412,BlueDart,8,2023-06-03,2023-06-08
5514,27905,UPS,40,2023-11-11,2023-11-17
5515,5884,BlueDart,20,2023-07-23,2023-07-29
5516,37886,BlueDart,28,2023-08-16,2023-08-18
5517,27309,BlueDart,27,2023-05-29,2023-06-03
5518,22426,FedEx,39,2023-08-03,2023-08-06
5519,8920,FedEx,35,2023-11-14,2023-11-23
5520,10706,BlueDart,50,2023-06-21,2023-06-30
5521,40918,FedEx,35,2023-09-08,2023-09-11
5522,5965,FedEx,14,2023-09-05,2023-09-11
5523,7901,UPS,17,2023-03-14,2023-03-22
5524,42787,BlueDart,11,2023-12-12,2023-12-17
5525,38484,UPS,50,2023-04-16,2023-04-25
5526,16811,FedEx,20,2023-01-30,2023-02-09
5527,44418,DHL,37,2023-03-07,2023-03-17
5528,30144,FedEx,46,2023-10-12,2023-10-15
5529,48369,BlueDart,14,2023-12-14,2023-12-21
5530,28297,UPS,15,2023-03-29,2023-04-01
5531,2227,UPS,25,2023-04-01,2023-04-03
5532,37504,DHL,17,2023-07-04,2023-07-09
5533,20944,BlueDart,37,2023-06-04,2023-06-09
5534,4418,BlueDart,22,2023-08-17,2023-08-21
5535,36273,FedEx,34,2023-08-26,2023-09-04
5536,46057,FedEx,24,2023-05-12,2023-05-17
5537,6185,UPS,32,2023-07-13,2023-07-15
5538,5456,BlueDart,39,2023-04-05,2023-04-14
5539,5924,BlueDart,6,2023-05-17,2023-05-19
5540,41081,FedEx,38,2023-02-10,2023-02-17
5541,30610,BlueDart,7,2023-04-06,2023-04-09
5542,7652,UPS,24,2023-06-06,2023-06-14
5543,24070,DHL,9,2023-05-17,2023-05-19
5544,35343,DHL,33,2023-12-14,2023-12-16
5545,31569,BlueDart,47,2023-05-09,2023-05-15
5546,44198,UPS,36,2023-12-12,2023-12-16
5547,41148,UPS,33,2023-03-06,2023-03-12
5548,21435,BlueDart,41,2023-02-09,2023-02-14
5549,8651,UPS,47,2023-05-27,2023-06-03
5550,34152,DHL,36,2023-11-16,2023-11-23
5551,39705,BlueDart,31,2023-11-03,2023-11-10
5552,27108,FedEx,30,2023-02-24,2023-03-05
5553,25222,FedEx,34,2023-03-12,2023-03-14
5554,8403,BlueDart,31,2023-11-07,2023-11-17
5555,31839,UPS,32,2023-03-28,2023-03-30
5556,35135,BlueDart,49,2023-07-23,2023-07-30
5557,1526,UPS,9,2023-02-28,2023-03-05
5558,3770,FedEx,9,2023-09-08,2023-09-10
5559,19954,UPS,30,2023-12-24,2024-01-01
5560,33245,BlueDart,20,2023-08-05,2023-08-15
5561,6580,DHL,16,2023-04-20,2023-04-26
5562,29310,FedEx,27,2023-07-24,2023-07-30
5563,20869,UPS,16,2023-06-02,2023-06-09
5564,13374,BlueDart,10,2023-04-07,2023-04-15
5565,31182,UPS,45,2023-12-28,2024-01-01
5566,8044,FedEx,40,2023-04-13,2023-04-20
5567,12345,DHL,8,2023-04-21,2023-04-25
5568,6953,UPS,22,2023-02-26,2023-03-06
5569,35585,BlueDart,31,2023-10-19,2023-10-23
5570,15397,FedEx,38,2023-03-01,2023-03-10
5571,3898,UPS,30,2023-08-13,2023-08-22
5572,48975,DHL,49,2023-08-23,2023-08-27
5573,3660,DHL,16,2023-05-03,2023-05-05
5574,18930,DHL,17,2023-04-23,2023-04-27
5575,32952,DHL,42,2023-07-01,2023-07-07
5576,19120,UPS,44,2023-11-03,2023-11-13
5577,18160,UPS,46,2023-05-18,2023-05-25
5578,42537,UPS,25,2023-12-04,2023-12-13
5579,32638,DHL,5,2023-09-12,2023-09-16
5580,47812,BlueDart,44,2023-12-27,2023-12-29
5581,47932,BlueDart,6,2023-06-02,2023-06-08
5582,32989,FedEx,29,2023-05-26,2023-06-05
5583,32112,DHL,29,2023-10-20,2023-10-26
5584,24227,UPS,46,2023-05-27,2023-06-01
5585,39843,UPS,33,2023-02-16,2023-02-25
5586,10251,FedEx,48,2023-03-20,2023-03-26
5587,28898,BlueDart,50,2023-05-11,2023-05-15
5588,45726,BlueDart,25,2023-01-25,2023-02-01
5589,41859,BlueDart,48,2023-02-14,2023-02-18
5590,12096,UPS,45,2023-08-23,2023-09-01
5591,46964,FedEx,24,2023-08-06,2023-08-15
5592,24562,BlueDart,32,2023-02-14,2023-02-22
5593,15767,BlueDart,13,2023-07-27,2023-08-04
5594,10048,FedEx,22,2023-12-28,2024-01-04
5595,31440,FedEx,42,2023-07-16,2023-07-20
5596,42388,DHL,34,2023-12-23,2023-12-27
5597,20299,UPS,5,2023-02-19,2023-02-25
5598,45733,UPS,14,2023-08-27,2023-09-03
5599,44409,FedEx,9,2023-01-03,2023-01-07
5600,46155,FedEx,33,2023-05-05,2023-05-14
5601,17309,FedEx,31,2023-04-13,2023-04-16
5602,25921,FedEx,20,2023-02-06,2023-02-12
5603,26725,UPS,47,2023-05-19,2023-05-24
5604,44375,DHL,11,2023-08-08,2023-08-16
5605,10145,FedEx,39,2023-09-24,2023-09-30
5606,9502,BlueDart,11,2023-10-11,2023-10-16
5607,20447,UPS,46,2023-11-04,2023-11-10
5608,22382,FedEx,36,2023-08-17,2023-08-19
5609,18158,DHL,32,2023-05-11,2023-05-16
5610,28393,DHL,40,2023-09-17,2023-09-22
5611,40864,UPS,26,2023-03-23,2023-03-27
5612,18688,FedEx,34,2023-09-06,2023-09-16
5613,1532,UPS,26,2023-11-05,2023-11-12
5614,17024,DHL,17,2023-01-05,2023-01-14
5615,23695,UPS,14,2023-04-22,2023-04-27
5616,49640,DHL,19,2023-10-22,2023-11-01
5617,43280,DHL,40,2023-04-12,2023-04-17
5618,21797,DHL,22,2023-10-20,2023-10-23
5619,47949,BlueDart,27,2023-08-05,2023-08-08
5620,24462,UPS,41,2023-05-29,2023-06-08
5621,43637,FedEx,50,2023-09-26,2023-10-02
5622,7256,FedEx,6,2023-06-17,2023-06-20
5623,1722,DHL,7,2023-03-07,2023-03-09
5624,23039,FedEx,36,2023-01-08,2023-01-10
5625,19666,BlueDart,39,2023-09-04,2023-09-10
5626,38963,UPS,15,2023-08-26,2023-08-30
5627,48414,BlueDart,22,2023-08-12,2023-08-14
5628,3969,UPS,30,2023-10-01,2023-10-04
5629,30842,DHL,19,2023-11-02,2023-11-07
5630,27289,FedEx,38,2023-09-20,2023-09-26
5631,5945,UPS,45,2023-07-06,2023-07-14
5632,10220,DHL,38,2023-09-19,2023-09-21
5633,6092,FedEx,26,2023-09-23,2023-10-01
5634,34899,DHL,33,2023-02-03,2023-02-13
5635,9700,UPS,48,2023-04-12,2023-04-16
5636,40754,DHL,39,2023-08-23,2023-08-31
5637,22062,BlueDart,21,2023-07-06,2023-07-10
5638,39228,UPS,35,2023-06-12,2023-06-16
5639,41287,BlueDart,24,2023-12-19,2023-12-27
5640,44367,FedEx,28,2023-05-18,2023-05-24
5641,7452,UPS,33,2023-11-27,2023-12-07
5642,7719,UPS,49,2023-06-26,2023-07-01
5643,45647,BlueDart,29,2023-08-05,2023-08-15
5644,36457,UPS,34,2023-06-15,2023-06-24
5645,12606,FedEx,49,2023-05-05,2023-05-08
5646,1564,BlueDart,24,2023-04-05,2023-04-12
5647,17132,UPS,42,2023-08-08,2023-08-14
5648,17919,UPS,33,2023-10-30,2023-11-01
5649,11671,UPS,7,2023-04-29,2023-05-06
5650,41290,FedEx,10,2023-12-30,2024-01-06
5651,6954,BlueDart,24,2023-01-26,2023-01-29
5652,41778,BlueDart,14,2023-04-07,2023-04-16
5653,20355,UPS,22,2023-07-15,2023-07-24
5654,5009,DHL,50,2023-10-05,2023-10-13
5655,48535,DHL,42,2023-11-28,2023-12-03
5656,48920,BlueDart,9,2023-02-28,2023-03-07
5657,35847,DHL,24,2023-10-04,2023-10-11
5658,20704,DHL,32,2023-07-23,2023-07-31
5659,18104,UPS,43,2023-12-20,2023-12-23
5660,24182,UPS,33,2023-03-04,2023-03-14
5661,13292,UPS,43,2023-03-01,2023-03-03
5662,39041,DHL,33,2023-05-25,2023-05-27
5663,7274,DHL,9,2023-12-14,2023-12-21
5664,28928,BlueDart,43,2023-07-23,2023-07-25
5665,24940,BlueDart,28,2023-03-22,2023-03-29
5666,42932,UPS,9,2023-02-16,2023-02-20
5667,21095,BlueDart,33,2023-08-21,2023-08-27
5668,16703,FedEx,44,2023-04-30,2023-05-09
5669,28451,FedEx,18,2023-07-28,2023-07-31
5670,8909,BlueDart,39,2023-01-01,2023-01-11
5671,44062,FedEx,5,2023-12-29,2024-01-04
5672,47183,DHL,12,2023-01-21,2023-01-29
5673,18484,BlueDart,9,2023-09-30,2023-10-06
5674,29209,DHL,49,2023-07-20,2023-07-28
5675,20834,UPS,38,2023-11-19,2023-11-27
5676,6999,FedEx,28,2023-08-18,2023-08-22
5677,41654,BlueDart,39,2023-05-19,2023-05-25
5678,46420,DHL,30,2023-11-17,2023-11-24
5679,35922,DHL,17,2023-10-18,2023-10-24
5680,10721,FedEx,15,2023-06-30,2023-07-09
5681,22831,DHL,29,2023-02-15,2023-02-25
5682,9256,UPS,15,2023-07-31,2023-08-05
5683,3532,BlueDart,13,2023-05-31,2023-06-04
5684,36237,FedEx,25,2023-05-26,2023-06-03
5685,17311,UPS,41,2023-11-12,2023-11-19
5686,39063,FedEx,38,2023-04-11,2023-04-17
5687,21089,BlueDart,46,2023-11-22,2023-11-27
5688,14616,UPS,44,2023-07-11,2023-07-16
5689,23981,UPS,24,2023-03-13,2023-03-22
5690,42024,FedEx,47,2023-12-16,2023-12-18
5691,3963,FedEx,6,2024-01-01,2024-01-03
5692,18251,FedEx,39,2023-01-28,2023-02-05
5693,14180,DHL,17,2023-09-20,2023-09-30
5694,28865,BlueDart,14,2023-05-05,2023-05-14
5695,36545,UPS,9,2023-03-08,2023-03-18
5696,33163,UPS,8,2023-09-11,2023-09-21
5697,36499,DHL,42,2023-03-25,2023-03-31
5698,40742,UPS,21,2023-10-13,2023-10-16
5699,5180,BlueDart,37,2023-10-07,2023-10-13
5700,20863,DHL,43,2023-09-08,2023-09-16
5701,20182,BlueDart,10,2023-01-28,2023-02-03
5702,47935,BlueDart,14,2023-08-10,2023-08-17
5703,11746,FedEx,20,2023-11-09,2023-11-18
5704,21038,DHL,50,2023-02-06,2023-02-10
5705,12689,UPS,45,2023-04-30,2023-05-04
5706,12772,FedEx,42,2023-05-11,2023-05-16
5707,32909,BlueDart,41,2023-06-23,2023-07-03
5708,1324,UPS,25,2023-04-05,2023-04-10
5709,43781,DHL,31,2023-11-03,2023-11-05
