order_id,customer_id,order_date,region
7032,3503,2023-06-20,Middle East
7033,5704,2023-05-30,Middle East
7034,5393,2023-10-12,Europe
7035,7618,2023-03-28,Asia
7036,8304,2023-02-09,India
7037,5047,2023-05-26,Middle East
7038,5242,2023-08-15,Europe
7039,1096,2023-09-04,Asia
7040,3980,2023-03-10,Asia
7041,7534,2023-04-22,Europe
7042,7563,2023-03-22,India
7043,2908,2023-05-02,Europe
7044,2869,2023-03-19,Middle East
7045,5778,2023-11-13,Asia
7046,1720,2023-03-31,Middle East
7047,965,2023-10-11,Middle East
7048,666,2023-07-19,Asia
7049,8541,2023-01-28,North America
7050,797,2023-06-10,Middle East
7051,3677,2023-02-06,Middle East
7052,6021,2023-04-20,Asia
7053,5819,2023-10-29,Middle East
7054,9573,2023-09-05,North America
7055,5999,2023-05-29,North America
7056,9840,2023-05-23,Asia
7057,2472,2023-01-23,India
7058,5871,2023-04-28,Europe
7059,4410,2023-09-16,Europe
7060,4986,2023-04-30,Middle East
7061,7871,2023-11-20,North America
7062,9790,2023-09-30,India
7063,1942,2023-06-11,Asia
7064,7111,2023-04-07,Europe
7065,9419,2023-01-19,Middle East
7066,6552,2023-12-03,India
7067,1105,2023-11-24,Europe
7068,9655,2023-01-30,Europe
7069,3204,2023-10-15,Middle East
7070,1888,2023-03-10,India
7071,4537,2023-03-31,Middle East
7072,4568,2023-08-06,Europe
7073,1557,2023-07-28,India
7074,8816,2023-12-04,Europe
7075,4900,2023-11-13,India
7076,5060,2023-01-04,North America
7077,9234,2023-04-14,India
7078,4753,2023-04-29,India
7079,1917,2023-09-28,India
7080,1088,2023-07-08,North America
7081,7100,2023-02-20,India
7082,6461,2023-07-08,Europe
7083,3316,2023-01-20,Asia
7084,6587,2023-08-17,India
7085,9082,2023-10-23,Europe
7086,567,2023-02-20,Middle East
7087,2668,2023-12-20,Asia
7088,4522,2023-03-22,North America
7089,8393,2023-07-21,Europe
7090,4067,2023-12-11,Middle East
7091,4124,2023-10-19,Europe
7092,6925,2023-01-27,Middle East
7093,5132,2023-02-15,Asia
7094,8844,2023-03-13,Europe
7095,9653,2023-01-13,India
7096,481,2023-02-14,Europe
7097,6477,2023-02-06,Europe
7098,4112,2023-02-12,Europe
7099,9320,2023-12-20,Middle East
7100,9787,2023-11-25,Asia
7101,4439,2023-06-18,Asia
7102,2894,2023-05-10,North America
7103,1020,2023-02-17,Asia
7104,5711,2023-12-16,India
7105,7277,2023-05-17,Asia
7106,7268,2023-07-04,Europe
7107,4837,2023-05-20,India
7108,9672,2023-06-17,North America
7109,13,2023-09-09,Asia
7110,5220,2023-02-04,Middle East
7111,5990,2023-04-06,Middle East
7112,6409,2023-06-14,North America
7113,8062,2023-06-06,Asia
7114,949,2023-03-18,Europe
7115,921,2023-04-27,India
7116,709,2023-05-03,North America
7117,4600,2023-01-24,Asia
7118,876,2023-03-03,Europe
7119,4629,2023-08-04,Europe
7120,686,2023-11-30,North America
7121,7438,2023-03-25,Europe
7122,6568,2023-07-27,Middle East
7123,7500,2023-07-28,India
7124,1135,2023-10-08,Asia
7125,8826,2023-02-20,Middle East
7126,6172,2023-02-03,Europe
7127,857,2024-01-01,Europe
7128,5209,2023-05-07,Europe
7129,3656,2023-08-31,North America
7130,2671,2023-07-20,Asia
7131,7552,2023-04-29,Asia
7132,4732,2023-03-10,Middle East
7133,94,2023-01-25,North America
7134,7290,2023-04-03,Europe
7135,3466,2023-06-06,North America
7136,9167,2023-03-05,Middle East
7137,6000,2023-06-13,Asia
7138,2178,2023-11-29,North America
7139,2236,2023-07-21,Asia
7140,2262,2023-01-31,Middle East
7141,454,2023-06-12,Europe
7142,9878,2023-02-01,North America
7143,2581,2023-10-10,Asia
7144,8098,2023-09-14,Middle East
7145,4482,2023-03-27,Europe
7146,111,2023-06-23,Middle East
7147,5108,2023-11-23,Middle East
7148,716,2023-07-16,Asia
7149,3714,2023-02-24,Asia
7150,8304,2023-12-24,North America
7151,2958,2023-02-10,Middle East
7152,4915,2023-07-07,India
7153,1087,2023-10-26,Asia
7154,4141,2023-08-17,Europe
7155,4256,2023-11-24,Asia
7156,7245,2023-06-15,India
7157,9852,2023-05-24,Asia
7158,7163,2023-08-17,Asia
7159,4075,2023-08-15,North America
7160,8343,2023-06-21,India
7161,1004,2023-10-06,India
7162,2187,2023-02-19,Middle East
7163,8659,2023-09-25,Europe
7164,7666,2023-04-30,North America
7165,5113,2023-03-18,Europe
7166,2728,2023-04-13,Middle East
7167,4417,2023-01-20,North America
7168,2855,2023-12-27,North America
7169,389,2023-09-30,Asia
7170,2539,2023-09-18,Middle East
7171,1845,2023-11-20,Europe
7172,72,2023-10-02,India
7173,8348,2023-04-14,Europe
7174,5171,2023-04-06,Middle East
7175,2257,2023-01-20,India
7176,3671,2023-10-27,India
7177,257,2023-12-16,Middle East
7178,3515,2023-02-16,India
7179,3214,2023-12-13,Asia
7180,3785,2023-02-09,Europe
7181,4852,2023-04-28,Europe
7182,9276,2023-03-18,Europe
7183,8485,2023-10-19,Europe
7184,7199,2023-02-08,Europe
7185,5508,2023-01-09,India
7186,2339,2023-12-22,North America
7187,3274,2023-08-16,Asia
7188,4952,2023-07-24,North America
7189,9259,2023-04-20,Europe
7190,8919,2023-07-28,India
7191,7274,2023-10-17,Asia
7192,3193,2023-07-24,Middle East
7193,7784,2023-07-18,Europe
7194,3329,2023-09-02,Europe
7195,2519,2023-10-11,India
7196,6905,2023-06-10,Asia
7197,5369,2023-01-12,India
7198,6552,2023-10-09,Asia
7199,126,2023-09-17,India
7200,9811,2023-04-20,India
7201,9765,2023-04-26,Middle East
7202,6680,2023-08-06,Europe
7203,1021,2023-06-27,Middle East
7204,3918,2023-02-15,Middle East
7205,5641,2023-02-20,India
7206,215,2023-01-05,Middle East
7207,5633,2023-03-12,Europe
7208,6378,2023-12-22,Middle East
7209,6242,2023-06-09,North America
7210,9780,2023-08-26,Asia
7211,8340,2023-05-25,Middle East
7212,170,2023-07-28,Middle East
7213,5839,2023-03-29,Middle East
7214,3069,2023-01-12,Asia
7215,7963,2023-03-23,Europe
7216,6719,2023-10-17,Middle East
7217,4787,2023-06-19,Middle East
7218,22,2023-10-27,Asia
7219,9985,2023-12-22,Middle East
7220,6083,2023-09-10,Europe
7221,8835,2023-12-03,Middle East
7222,8435,2023-05-09,Middle East
7223,2068,2023-11-18,India
7224,1334,2023-06-11,Europe
7225,9374,2023-10-11,Middle East
7226,4886,2023-07-17,Middle East
7227,8728,2023-12-24,North America
7228,6592,2023-12-11,Europe
7229,2482,2023-10-14,India
7230,9910,2023-01-18,Europe
7231,7469,2023-11-06,Asia
7232,1932,2023-11-10,India
7233,3554,2023-09-10,Middle East
7234,7734,2023-06-07,Middle East
7235,4247,2023-05-05,Middle East
7236,7618,2023-10-27,Europe
7237,2327,2023-04-14,Asia
7238,4850,2023-07-21,Asia
7239,9044,2023-05-31,North America
7240,7390,2023-02-20,Middle East
7241,2727,2023-09-04,India
7242,2267,2023-04-03,Asia
7243,9942,2023-10-16,Europe
7244,136,2023-05-27,Middle East
7245,9472,2023-04-13,North America
7246,8752,2023-04-02,India
7247,5514,2023-05-14,Asia
7248,7980,2023-03-31,India
7249,9978,2023-08-07,Middle East
7250,6475,2023-10-27,India
7251,1627,2023-11-30,North America
7252,3471,2023-04-29,Europe
7253,5061,2023-06-05,North America
7254,264,2023-12-28,Europe
7255,9531,2023-05-10,India
7256,9566,2023-06-06,North America
7257,1291,2023-04-28,North America
7258,4677,2023-02-13,North America
7259,9856,2023-10-05,Asia
7260,4569,2023-08-21,North America
7261,8090,2023-10-28,India
7262,8685,2023-06-11,Asia
7263,4608,2023-10-13,India
7264,1673,2023-12-01,North America
7265,400,2023-01-03,Europe
7266,2071,2023-10-18,Asia
7267,5890,2023-05-29,Europe
7268,2929,2023-08-30,India
7269,861,2023-06-25,India
7270,7995,2023-03-22,North America
7271,4565,2023-05-16,Middle East
7272,1313,2023-07-19,Middle East
7273,9518,2023-04-28,Middle East
7274,4117,2023-03-02,Europe
7275,1909,2023-09-27,North America
7276,1700,2023-05-15,North America
7277,3743,2023-04-19,North America
7278,2772,2023-09-17,Asia
7279,5957,2023-03-24,Asia
7280,302,2023-11-22,Middle East
7281,2824,2023-10-23,North America
7282,5978,2023-06-25,Asia
7283,2505,2023-09-06,North America
7284,2100,2023-11-14,North America
7285,3250,2023-04-26,North America
7286,1229,2023-12-05,Asia
7287,1274,2023-01-26,Middle East
7288,5855,2023-12-30,Asia
7289,808,2023-05-24,North America
7290,4607,2023-06-21,Middle East
7291,8662,2023-08-11,Asia
7292,4611,2023-01-27,North America
7293,3819,2023-08-01,Middle East
7294,6915,2023-11-17,India
7295,5811,2023-11-09,Asia
7296,6859,2023-10-26,Europe
7297,5383,2023-03-22,Europe
7298,3290,2023-10-30,Middle East
7299,4537,2023-10-16,India
7300,3389,2023-03-19,Middle East
7301,5410,2023-12-09,Asia
7302,841,2023-11-12,Middle East
7303,5243,2023-08-03,Middle East
7304,8800,2023-04-29,Middle East
7305,6551,2023-10-16,North America
7306,2074,2023-09-06,Asia
7307,5801,2023-06-09,Europe
7308,760,2023-12-26,North America
7309,596,2023-09-13,Europe
7310,164,2023-06-14,India
7311,4214,2023-02-21,Europe
7312,9949,2023-04-24,Middle East
7313,1441,2023-05-15,India
7314,4355,2023-11-15,Middle East
7315,2666,2023-04-03,India
7316,6275,2023-03-03,India
7317,9679,2023-01-23,Europe
7318,3456,2023-12-22,Europe
7319,1306,2023-02-21,Asia
7320,1283,2023-04-04,Middle East
7321,1745,2023-04-18,Middle East
7322,7563,2023-07-26,Middle East
7323,6825,2023-02-09,Asia
7324,7787,2023-10-23,India
7325,9730,2023-02-24,North America
7326,4478,2023-07-02,Europe
7327,5636,2023-05-07,Middle East
7328,3640,2023-06-24,India
7329,8447,2023-06-17,Middle East
7330,9385,2023-07-04,Europe
7331,7336,2023-11-14,Middle East
7332,8055,2023-02-23,North America
7333,174,2023-07-12,India
7334,6050,2023-10-07,India
7335,4679,2023-10-20,North America
7336,3860,2023-12-26,Europe
7337,9379,2023-09-26,Asia
7338,2968,2023-11-03,India
7339,6318,2023-01-15,India
7340,5770,2023-07-05,Europe
7341,8191,2023-01-11,Europe
7342,8831,2023-12-04,India
7343,7202,2023-02-16,Asia
7344,990,2023-10-15,Middle East
7345,9936,2023-10-20,India
7346,7965,2023-05-16,Asia
7347,2275,2023-09-13,India
7348,7029,2023-06-28,India
7349,5059,2023-03-24,Middle East
7350,3249,2023-11-30,North America
7351,8982,2023-05-02,Middle East
7352,7268,2023-10-23,Asia
7353,9415,2023-06-25,Europe
7354,3894,2023-07-11,North America
7355,5709,2023-01-22,Europe
7356,3893,2023-03-27,India
7357,1461,2023-04-04,Europe
7358,6697,2023-06-07,North America
7359,6379,2023-12-13,India
7360,5049,2023-05-28,India
7361,3873,2023-05-18,Middle East
7362,599,2023-06-25,India
7363,1784,2023-01-25,North America
7364,1417,2023-07-06,India
7365,4337,2023-05-13,Asia
7366,9313,2023-02-28,India
7367,3371,2023-03-21,North America
7368,1495,2023-04-02,Asia
7369,2558,2023-11-08,Middle East
7370,5057,2023-03-25,Middle East
7371,1973,2023-11-10,Middle East
7372,7731,2023-10-28,India
7373,4778,2023-03-19,Europe
7374,3453,2023-08-03,India
7375,8305,2023-08-04,Middle East
7376,634,2023-01-11,Asia
7377,705,2023-12-24,Middle East
7378,4764,2023-05-28,Asia
7379,6600,2023-08-20,North America
7380,5694,2023-04-29,Middle East
7381,4842,2023-01-12,North America
7382,1172,2023-08-25,India
7383,3199,2023-10-14,North America
7384,8541,2023-04-24,Middle East
7385,4430,2023-06-16,Europe
7386,9970,2023-10-31,Asia
7387,9054,2023-05-15,North America
7388,1241,2023-04-08,India
7389,2812,2023-08-29,India
7390,518,2023-06-25,Asia
7391,8604,2023-07-14,North America
7392,5757,2023-05-06,North America
7393,4368,2023-08-03,Middle East
7394,6713,2023-10-02,Europe
7395,3958,2023-01-12,Asia
7396,3946,2023-11-03,Europe
7397,8735,2023-06-25,Europe
7398,9658,2023-02-01,Middle East
7399,2179,2023-02-28,Middle East
7400,5864,2023-02-26,Middle East
7401,2507,2023-10-06,North America
7402,8588,2023-08-04,India
7403,2616,2023-08-17,North America
7404,8587,2023-02-06,North America
7405,12,2023-05-07,North America
7406,5634,2023-10-07,North America
7407,3829,2023-08-01,India
7408,561,2023-03-17,North America
7409,7037,2023-03-21,India
7410,7407,2023-09-16,Europe
7411,8971,2023-06-08,Europe
7412,9678,2023-04-27,Europe
7413,2681,2023-12-20,Middle East
7414,3896,2023-01-03,Middle East
7415,7842,2023-07-24,India
7416,3288,2023-08-01,Asia
7417,4336,2023-10-02,North America
7418,1472,2023-10-02,Asia
7419,4053,2023-03-19,India
7420,3270,2023-02-19,India
7421,7413,2023-12-12,North America
7422,7939,2023-06-06,Europe
7423,8740,2023-04-19,North America
7424,6112,2023-07-01,India
7425,5605,2023-05-11,Europe
7426,6692,2023-09-17,India
7427,5983,2023-11-27,Middle East
7428,3975,2023-07-18,North America
7429,6407,2023-09-27,India
7430,6982,2023-10-20,Asia
7431,7028,2023-08-28,India
7432,4787,2023-10-24,North America
7433,917,2023-02-11,India
7434,3208,2023-04-27,North America
7435,4553,2023-03-04,Europe
7436,9642,2023-02-05,Middle East
7437,3053,2023-07-22,North America
7438,2458,2023-07-17,Middle East
7439,2328,2023-12-16,Middle East
7440,6072,2023-01-05,North America
7441,4196,2023-07-14,India
7442,1741,2023-04-14,Middle East
7443,6948,2023-05-29,India
7444,6298,2023-08-05,Europe
7445,1457,2023-03-19,North America
7446,8437,2023-10-28,Middle East
7447,6617,2023-11-13,Asia
7448,3570,2023-08-14,North America
7449,9483,2023-04-17,Asia
7450,9789,2023-01-03,India
7451,6285,2023-09-13,Asia
7452,6921,2023-07-12,North America
7453,8718,2023-08-18,Europe
7454,5709,2023-11-07,North America
7455,106,2023-02-18,Middle East
7456,4125,2023-03-11,Middle East
7457,4771,2023-12-12,Middle East
7458,7227,2023-05-30,Asia
7459,9071,2023-03-08,Middle East
7460,7455,2023-11-04,Europe
7461,5441,2023-12-23,Asia
7462,7058,2023-02-08,India
7463,4451,2023-10-25,Europe
7464,2966,2023-09-18,Europe
7465,396,2023-02-13,Europe
7466,2704,2023-01-29,Europe
7467,540,2023-04-17,India
7468,259,2023-03-29,Europe
7469,4893,2023-12-26,North America
7470,8653,2023-12-30,Asia
7471,4207,2023-05-30,Middle East
7472,8667,2023-09-01,Europe
7473,6350,2023-03-14,Europe
7474,5280,2023-03-01,North America
7475,2753,2023-08-30,North America
7476,8671,2023-10-04,India
7477,5786,2023-03-19,Asia
7478,3995,2023-06-17,Europe
7479,5493,2023-04-16,Middle East
7480,2509,2023-07-20,India
7481,4545,2023-07-12,Asia
7482,8147,2023-03-01,North America
7483,3169,2023-02-19,Middle East
7484,8865,2023-05-29,North America
7485,1629,2023-06-27,Asia
7486,903,2023-03-25,North America
7487,8597,2023-04-05,Europe
7488,9237,2023-06-16,Asia
7489,3688,2023-09-08,Europe
7490,5636,2023-10-10,India
7491,465,2023-09-05,Middle East
7492,589,2023-06-24,India
7493,3722,2023-10-14,Asia
7494,5246,2023-12-23,India
7495,2346,2023-03-26,India
7496,6893,2023-05-07,Asia
7497,1057,2023-03-23,North America
7498,2431,2023-08-07,Asia
7499,2965,2023-09-16,India
7500,3208,2023-02-19,India
7501,5029,2023-07-29,North America
7502,5338,2023-08-31,Europe
7503,2584,2023-11-24,Asia
7504,5762,2023-01-31,Middle East
7505,7062,2023-08-10,Middle East
7506,7106,2023-10-17,Middle East
7507,831,2023-12-02,Europe
7508,4664,2023-01-14,Europe
7509,2247,2023-01-01,Asia
7510,3408,2023-05-07,North America
7511,5220,2023-01-04,India
7512,4925,2023-06-07,North America
7513,829,2023-07-23,Middle East
7514,4222,2023-05-03,North America
7515,4318,2023-02-18,Middle East
7516,7578,2023-04-22,North America
7517,2168,2023-07-31,India
7518,4294,2023-05-20,Middle East
7519,565,2023-06-26,Middle East
7520,2624,2023-11-26,Europe
7521,3906,2023-02-09,Europe
7522,3041,2023-04-06,North America
7523,1759,2023-02-12,India
7524,8234,2023-10-27,Asia
7525,2489,2023-09-16,Middle East
7526,4124,2023-05-15,Middle East
7527,9979,2023-04-08,North America
7528,1031,2023-07-03,Middle East
7529,2536,2023-01-29,North America
7530,8641,2023-07-22,North America
7531,4155,2023-07-29,Asia
7532,2853,2023-05-28,Europe
7533,1172,2023-11-04,Middle East
7534,4631,2023-10-26,India
7535,5391,2023-01-12,Europe
7536,8662,2023-01-23,Asia
7537,2864,2023-12-04,Asia
7538,8672,2023-12-18,Middle East
7539,6264,2023-02-08,Europe
7540,2732,2023-09-13,India
7541,9574,2023-08-14,Middle East
7542,4091,2023-05-22,Middle East
7543,5298,2023-01-07,India
7544,5771,2023-05-10,Middle East
7545,120,2023-06-16,Europe
7546,7179,2023-10-08,North America
7547,758,2023-07-14,India
7548,6858,2023-12-13,Middle East
7549,6382,2023-09-03,Europe
7550,8727,2023-11-29,Middle East
7551,5648,2023-01-30,India
7552,368,2023-09-01,North America
7553,8025,2023-04-15,Middle East
7554,421,2023-01-07,Europe
7555,8653,2023-01-07,Europe
7556,9325,2023-11-24,India
7557,9736,2023-05-10,Asia
7558,1102,2023-03-27,India
7559,1583,2023-06-30,Europe
7560,4130,2023-09-28,Middle East
7561,2945,2023-11-02,Asia
7562,3217,2023-06-02,Middle East
7563,1312,2023-05-27,North America
7564,1284,2023-10-05,North America
7565,2506,2023-11-27,North America
7566,4455,2023-06-13,North America
7567,7383,2023-05-13,Europe
7568,3183,2023-11-26,India
7569,7186,2023-09-23,North America
7570,7465,2023-11-20,Asia
7571,3996,2023-07-28,Middle East
7572,8976,2023-11-05,Asia
7573,4858,2023-07-21,Asia
7574,6061,2023-08-14,Asia
7575,6851,2023-07-15,North America
7576,9083,2023-02-14,North America
7577,142,2023-10-26,India
7578,9172,2023-01-03,Asia
7579,826,2023-02-02,Middle East
7580,3057,2023-10-20,Asia
7581,7100,2023-12-10,Europe
7582,6375,2023-03-04,India
7583,1270,2023-04-13,Europe
7584,8024,2023-01-14,India
7585,7580,2023-12-16,Middle East
7586,4029,2023-09-27,India
7587,9863,2023-09-24,North America
7588,9424,2023-01-02,Middle East
7589,4046,2023-10-09,India
7590,5993,2023-05-23,Asia
7591,7269,2023-11-23,North America
7592,2164,2023-05-20,Asia
7593,4115,2023-12-21,India
7594,5967,2023-10-06,India
7595,3949,2023-03-23,India
7596,365,2023-04-06,Asia
7597,7007,2023-11-17,Europe
7598,270,2023-10-05,North America
7599,4473,2023-07-22,Europe
7600,5017,2023-06-06,North America
7601,5835,2023-07-21,North America
7602,2334,2023-05-23,North America
7603,4911,2023-04-08,Asia
7604,3750,2023-10-06,India
7605,8595,2023-09-27,Asia
7606,2346,2023-09-09,North America
7607,6941,2023-05-12,North America
7608,9984,2023-04-19,North America
7609,6226,2023-02-23,Middle East
7610,4492,2023-12-16,India
7611,9229,2023-09-27,Asia
7612,787,2023-02-18,Middle East
7613,9133,2023-08-11,Asia
7614,887,2023-01-24,Asia
7615,5472,2023-11-14,North America
7616,2608,2023-01-28,Europe
7617,1360,2023-09-03,Asia
7618,7631,2023-12-02,Europe
7619,3133,2023-07-26,India
7620,2424,2023-05-06,India
7621,2778,2023-04-04,Middle East
7622,9024,2023-12-14,Middle East
7623,9978,2023-06-08,Middle East
7624,5121,2023-12-25,Middle East
7625,6539,2023-11-27,India
7626,5756,2023-01-09,India
7627,9570,2023-12-15,Europe
7628,6438,2023-06-24,Europe
7629,3027,2023-11-10,Asia
7630,7169,2023-03-24,North America
7631,7118,2023-04-10,Europe
7632,9901,2023-09-19,India
7633,85,2023-06-30,Middle East
7634,9165,2023-09-24,Middle East
7635,2025,2023-09-01,North America
7636,3824,2023-02-02,Europe
7637,2135,2023-04-11,Asia
7638,6580,2023-12-13,Middle East
7639,8551,2023-04-04,Asia
7640,4636,2023-01-20,Middle East
7641,3128,2023-07-26,North America
7642,6009,2023-05-11,Middle East
7643,4229,2023-07-26,Middle East
7644,2055,2023-07-31,North America
7645,2149,2023-12-04,India
7646,9764,2023-05-07,Asia
7647,3825,2023-05-04,Middle East
7648,9076,2023-09-08,Middle East
7649,5215,2023-12-24,India
7650,3,2023-12-08,India
